2024-09-23 23:38:17,949:INFO:Timestamp: 2024-09-23 23:38:17, CPU Usage: 40.5%, RAM Usage: 84.9%, Disk Usage: 37.7%, CPU Temperature: 58.0 °C, Fan Speed: None RPM
2024-09-23 23:38:19,031:INFO:Timestamp: 2024-09-23 23:38:19, CPU Usage: 58.6%, RAM Usage: 86.0%, Disk Usage: 37.7%, CPU Temperature: 58.0 °C, Fan Speed: None RPM
2024-09-23 23:38:20,099:INFO:Timestamp: 2024-09-23 23:38:20, CPU Usage: 47.4%, RAM Usage: 84.0%, Disk Usage: 37.7%, CPU Temperature: 57.0 °C, Fan Speed: None RPM
2024-09-23 23:38:21,168:INFO:Timestamp: 2024-09-23 23:38:21, CPU Usage: 48.4%, RAM Usage: 82.8%, Disk Usage: 37.7%, CPU Temperature: 57.0 °C, Fan Speed: None RPM
2024-09-23 23:38:22,232:INFO:Timestamp: 2024-09-23 23:38:22, CPU Usage: 34.3%, RAM Usage: 82.8%, Disk Usage: 37.7%, CPU Temperature: 57.0 °C, Fan Speed: None RPM
2024-09-23 23:38:23,290:INFO:Timestamp: 2024-09-23 23:38:23, CPU Usage: 34.7%, RAM Usage: 82.6%, Disk Usage: 37.7%, CPU Temperature: 57.0 °C, Fan Speed: None RPM
2024-09-23 23:38:24,351:INFO:Timestamp: 2024-09-23 23:38:24, CPU Usage: 41.9%, RAM Usage: 82.8%, Disk Usage: 37.7%, CPU Temperature: 56.0 °C, Fan Speed: None RPM
2024-09-23 23:38:25,373:INFO:Timestamp: 2024-09-23 23:38:25, CPU Usage: 35.7%, RAM Usage: 82.4%, Disk Usage: 37.7%, CPU Temperature: 56.0 °C, Fan Speed: None RPM
2024-09-23 23:38:26,438:INFO:Timestamp: 2024-09-23 23:38:26, CPU Usage: 24.1%, RAM Usage: 82.3%, Disk Usage: 37.7%, CPU Temperature: 57.0 °C, Fan Speed: None RPM
2024-09-23 23:38:27,503:INFO:Timestamp: 2024-09-23 23:38:27, CPU Usage: 31.9%, RAM Usage: 82.3%, Disk Usage: 37.7%, CPU Temperature: 56.0 °C, Fan Speed: None RPM
2024-09-23 23:38:28,573:INFO:Timestamp: 2024-09-23 23:38:28, CPU Usage: 42.5%, RAM Usage: 85.1%, Disk Usage: 37.7%, CPU Temperature: 58.0 °C, Fan Speed: None RPM
2024-09-23 23:38:29,643:INFO:Timestamp: 2024-09-23 23:38:29, CPU Usage: 64.9%, RAM Usage: 85.9%, Disk Usage: 37.7%, CPU Temperature: 58.0 °C, Fan Speed: None RPM
2024-09-23 23:38:30,764:INFO:Timestamp: 2024-09-23 23:38:30, CPU Usage: 79.4%, RAM Usage: 84.7%, Disk Usage: 37.7%, CPU Temperature: 58.0 °C, Fan Speed: None RPM
2024-09-23 23:38:31,838:INFO:Timestamp: 2024-09-23 23:38:31, CPU Usage: 44.5%, RAM Usage: 85.3%, Disk Usage: 37.7%, CPU Temperature: 56.0 °C, Fan Speed: None RPM
2024-09-23 23:38:32,919:INFO:Timestamp: 2024-09-23 23:38:32, CPU Usage: 27.7%, RAM Usage: 84.8%, Disk Usage: 37.7%, CPU Temperature: 56.0 °C, Fan Speed: None RPM
2024-09-23 23:38:33,983:INFO:Timestamp: 2024-09-23 23:38:33, CPU Usage: 44.9%, RAM Usage: 84.6%, Disk Usage: 37.7%, CPU Temperature: 56.0 °C, Fan Speed: None RPM
2024-09-23 23:38:35,034:INFO:Timestamp: 2024-09-23 23:38:35, CPU Usage: 42.0%, RAM Usage: 83.8%, Disk Usage: 37.7%, CPU Temperature: 57.0 °C, Fan Speed: None RPM
2024-09-23 23:38:36,077:INFO:Timestamp: 2024-09-23 23:38:36, CPU Usage: 46.1%, RAM Usage: 83.6%, Disk Usage: 37.7%, CPU Temperature: 57.0 °C, Fan Speed: None RPM
2024-09-23 23:38:37,098:INFO:Timestamp: 2024-09-23 23:38:37, CPU Usage: 27.4%, RAM Usage: 84.1%, Disk Usage: 37.7%, CPU Temperature: 57.0 °C, Fan Speed: None RPM
2024-09-23 23:38:38,157:INFO:Timestamp: 2024-09-23 23:38:38, CPU Usage: 27.1%, RAM Usage: 84.5%, Disk Usage: 37.7%, CPU Temperature: 56.0 °C, Fan Speed: None RPM
2024-09-23 23:38:39,215:INFO:Timestamp: 2024-09-23 23:38:39, CPU Usage: 28.0%, RAM Usage: 84.3%, Disk Usage: 37.7%, CPU Temperature: 56.0 °C, Fan Speed: None RPM
2024-09-23 23:38:40,285:INFO:Timestamp: 2024-09-23 23:38:40, CPU Usage: 25.8%, RAM Usage: 84.2%, Disk Usage: 37.7%, CPU Temperature: 56.0 °C, Fan Speed: None RPM
2024-09-23 23:38:41,353:INFO:Timestamp: 2024-09-23 23:38:41, CPU Usage: 26.8%, RAM Usage: 83.7%, Disk Usage: 37.7%, CPU Temperature: 56.0 °C, Fan Speed: None RPM
2024-09-23 23:38:42,410:INFO:Timestamp: 2024-09-23 23:38:42, CPU Usage: 27.2%, RAM Usage: 83.7%, Disk Usage: 37.7%, CPU Temperature: 58.0 °C, Fan Speed: None RPM
2024-09-23 23:38:43,481:INFO:Timestamp: 2024-09-23 23:38:43, CPU Usage: 28.2%, RAM Usage: 83.5%, Disk Usage: 37.7%, CPU Temperature: 56.0 °C, Fan Speed: None RPM
2024-09-23 23:38:44,503:INFO:Timestamp: 2024-09-23 23:38:44, CPU Usage: 52.5%, RAM Usage: 83.5%, Disk Usage: 37.7%, CPU Temperature: 58.0 °C, Fan Speed: None RPM
2024-09-23 23:38:45,526:INFO:Timestamp: 2024-09-23 23:38:45, CPU Usage: 78.4%, RAM Usage: 84.9%, Disk Usage: 37.7%, CPU Temperature: 58.0 °C, Fan Speed: None RPM
2024-09-23 23:38:46,588:INFO:Timestamp: 2024-09-23 23:38:46, CPU Usage: 43.5%, RAM Usage: 84.9%, Disk Usage: 37.7%, CPU Temperature: 57.0 °C, Fan Speed: None RPM
2024-09-23 23:38:47,647:INFO:Timestamp: 2024-09-23 23:38:47, CPU Usage: 33.2%, RAM Usage: 84.8%, Disk Usage: 37.7%, CPU Temperature: 56.0 °C, Fan Speed: None RPM
2024-09-23 23:38:48,705:INFO:Timestamp: 2024-09-23 23:38:48, CPU Usage: 29.8%, RAM Usage: 84.4%, Disk Usage: 37.7%, CPU Temperature: 56.0 °C, Fan Speed: None RPM
2024-09-23 23:38:49,763:INFO:Timestamp: 2024-09-23 23:38:49, CPU Usage: 25.5%, RAM Usage: 84.1%, Disk Usage: 37.7%, CPU Temperature: 56.0 °C, Fan Speed: None RPM
2024-09-23 23:38:50,824:INFO:Timestamp: 2024-09-23 23:38:50, CPU Usage: 25.4%, RAM Usage: 84.2%, Disk Usage: 37.7%, CPU Temperature: 56.0 °C, Fan Speed: None RPM
2024-09-23 23:38:51,882:INFO:Timestamp: 2024-09-23 23:38:51, CPU Usage: 39.4%, RAM Usage: 84.0%, Disk Usage: 37.7%, CPU Temperature: 57.0 °C, Fan Speed: None RPM
2024-09-23 23:38:52,902:INFO:Timestamp: 2024-09-23 23:38:52, CPU Usage: 41.3%, RAM Usage: 83.8%, Disk Usage: 37.7%, CPU Temperature: 56.0 °C, Fan Speed: None RPM
2024-09-23 23:38:53,960:INFO:Timestamp: 2024-09-23 23:38:53, CPU Usage: 35.7%, RAM Usage: 84.1%, Disk Usage: 37.7%, CPU Temperature: 58.0 °C, Fan Speed: None RPM
2024-09-23 23:38:55,022:INFO:Timestamp: 2024-09-23 23:38:55, CPU Usage: 26.2%, RAM Usage: 83.9%, Disk Usage: 37.7%, CPU Temperature: 57.0 °C, Fan Speed: None RPM
2024-09-23 23:38:56,066:INFO:Timestamp: 2024-09-23 23:38:56, CPU Usage: 27.5%, RAM Usage: 83.7%, Disk Usage: 37.7%, CPU Temperature: 55.0 °C, Fan Speed: None RPM
2024-09-23 23:38:57,129:INFO:Timestamp: 2024-09-23 23:38:57, CPU Usage: 26.6%, RAM Usage: 84.1%, Disk Usage: 37.7%, CPU Temperature: 56.0 °C, Fan Speed: None RPM
2024-09-23 23:38:58,190:INFO:Timestamp: 2024-09-23 23:38:58, CPU Usage: 26.0%, RAM Usage: 83.6%, Disk Usage: 37.7%, CPU Temperature: 55.0 °C, Fan Speed: None RPM
2024-09-23 23:38:59,252:INFO:Timestamp: 2024-09-23 23:38:59, CPU Usage: 35.5%, RAM Usage: 83.7%, Disk Usage: 37.7%, CPU Temperature: 57.0 °C, Fan Speed: None RPM
2024-09-23 23:39:00,321:INFO:Timestamp: 2024-09-23 23:39:00, CPU Usage: 78.9%, RAM Usage: 84.0%, Disk Usage: 37.7%, CPU Temperature: 57.0 °C, Fan Speed: None RPM
2024-09-23 23:39:01,390:INFO:Timestamp: 2024-09-23 23:39:01, CPU Usage: 46.0%, RAM Usage: 84.1%, Disk Usage: 37.7%, CPU Temperature: 57.0 °C, Fan Speed: None RPM
2024-09-23 23:39:02,448:INFO:Timestamp: 2024-09-23 23:39:02, CPU Usage: 29.6%, RAM Usage: 84.2%, Disk Usage: 37.7%, CPU Temperature: 55.0 °C, Fan Speed: None RPM
2024-09-23 23:39:03,523:INFO:Timestamp: 2024-09-23 23:39:03, CPU Usage: 27.8%, RAM Usage: 83.4%, Disk Usage: 37.7%, CPU Temperature: 56.0 °C, Fan Speed: None RPM
2024-09-23 23:39:04,544:INFO:Timestamp: 2024-09-23 23:39:04, CPU Usage: 25.0%, RAM Usage: 83.4%, Disk Usage: 37.7%, CPU Temperature: 57.0 °C, Fan Speed: None RPM
2024-09-23 23:39:05,608:INFO:Timestamp: 2024-09-23 23:39:05, CPU Usage: 30.9%, RAM Usage: 84.2%, Disk Usage: 37.7%, CPU Temperature: 55.0 °C, Fan Speed: None RPM
2024-09-23 23:39:06,674:INFO:Timestamp: 2024-09-23 23:39:06, CPU Usage: 25.8%, RAM Usage: 84.0%, Disk Usage: 37.7%, CPU Temperature: 57.0 °C, Fan Speed: None RPM
2024-09-23 23:39:07,737:INFO:Timestamp: 2024-09-23 23:39:07, CPU Usage: 25.8%, RAM Usage: 83.8%, Disk Usage: 37.7%, CPU Temperature: 55.0 °C, Fan Speed: None RPM
2024-09-23 23:39:08,761:INFO:Timestamp: 2024-09-23 23:39:08, CPU Usage: 26.4%, RAM Usage: 84.0%, Disk Usage: 37.7%, CPU Temperature: 56.0 °C, Fan Speed: None RPM
2024-09-23 23:39:09,825:INFO:Timestamp: 2024-09-23 23:39:09, CPU Usage: 39.5%, RAM Usage: 83.7%, Disk Usage: 37.7%, CPU Temperature: 55.0 °C, Fan Speed: None RPM
2024-09-23 23:39:10,885:INFO:Timestamp: 2024-09-23 23:39:10, CPU Usage: 37.2%, RAM Usage: 83.3%, Disk Usage: 37.7%, CPU Temperature: 55.0 °C, Fan Speed: None RPM
2024-09-23 23:39:11,946:INFO:Timestamp: 2024-09-23 23:39:11, CPU Usage: 29.0%, RAM Usage: 83.1%, Disk Usage: 37.7%, CPU Temperature: 55.0 °C, Fan Speed: None RPM
2024-09-23 23:39:13,003:INFO:Timestamp: 2024-09-23 23:39:13, CPU Usage: 28.4%, RAM Usage: 83.1%, Disk Usage: 37.7%, CPU Temperature: 55.0 °C, Fan Speed: None RPM
2024-09-23 23:39:14,045:INFO:Timestamp: 2024-09-23 23:39:14, CPU Usage: 28.4%, RAM Usage: 83.2%, Disk Usage: 37.7%, CPU Temperature: 56.0 °C, Fan Speed: None RPM
2024-09-23 23:39:15,117:INFO:Timestamp: 2024-09-23 23:39:15, CPU Usage: 64.1%, RAM Usage: 84.4%, Disk Usage: 37.7%, CPU Temperature: 57.0 °C, Fan Speed: None RPM
2024-09-23 23:39:16,191:INFO:Timestamp: 2024-09-23 23:39:16, CPU Usage: 50.1%, RAM Usage: 83.6%, Disk Usage: 37.7%, CPU Temperature: 56.0 °C, Fan Speed: None RPM
2024-09-23 23:39:17,248:INFO:Timestamp: 2024-09-23 23:39:17, CPU Usage: 28.3%, RAM Usage: 83.3%, Disk Usage: 37.7%, CPU Temperature: 57.0 °C, Fan Speed: None RPM
2024-09-23 23:39:18,307:INFO:Timestamp: 2024-09-23 23:39:18, CPU Usage: 31.0%, RAM Usage: 83.2%, Disk Usage: 37.7%, CPU Temperature: 56.0 °C, Fan Speed: None RPM
2024-09-23 23:39:19,365:INFO:Timestamp: 2024-09-23 23:39:19, CPU Usage: 24.7%, RAM Usage: 83.1%, Disk Usage: 37.7%, CPU Temperature: 55.0 °C, Fan Speed: None RPM
2024-09-23 23:39:20,434:INFO:Timestamp: 2024-09-23 23:39:20, CPU Usage: 30.0%, RAM Usage: 82.8%, Disk Usage: 37.7%, CPU Temperature: 55.0 °C, Fan Speed: None RPM
2024-09-23 23:39:21,492:INFO:Timestamp: 2024-09-23 23:39:21, CPU Usage: 27.2%, RAM Usage: 82.5%, Disk Usage: 37.7%, CPU Temperature: 55.0 °C, Fan Speed: None RPM
2024-09-23 23:39:22,548:INFO:Timestamp: 2024-09-23 23:39:22, CPU Usage: 28.4%, RAM Usage: 82.5%, Disk Usage: 37.7%, CPU Temperature: 55.0 °C, Fan Speed: None RPM
2024-09-23 23:39:23,596:INFO:Timestamp: 2024-09-23 23:39:23, CPU Usage: 24.8%, RAM Usage: 82.4%, Disk Usage: 37.7%, CPU Temperature: 55.0 °C, Fan Speed: None RPM
2024-09-23 23:39:24,626:INFO:Timestamp: 2024-09-23 23:39:24, CPU Usage: 24.3%, RAM Usage: 82.0%, Disk Usage: 37.7%, CPU Temperature: 55.0 °C, Fan Speed: None RPM
2024-09-23 23:39:25,684:INFO:Timestamp: 2024-09-23 23:39:25, CPU Usage: 27.6%, RAM Usage: 82.5%, Disk Usage: 37.7%, CPU Temperature: 55.0 °C, Fan Speed: None RPM
2024-09-23 23:39:26,704:INFO:Timestamp: 2024-09-23 23:39:26, CPU Usage: 25.1%, RAM Usage: 82.0%, Disk Usage: 37.7%, CPU Temperature: 57.0 °C, Fan Speed: None RPM
2024-09-23 23:39:27,763:INFO:Timestamp: 2024-09-23 23:39:27, CPU Usage: 28.1%, RAM Usage: 82.4%, Disk Usage: 37.7%, CPU Temperature: 54.0 °C, Fan Speed: None RPM
2024-09-23 23:39:28,818:INFO:Timestamp: 2024-09-23 23:39:28, CPU Usage: 28.5%, RAM Usage: 82.2%, Disk Usage: 37.7%, CPU Temperature: 55.0 °C, Fan Speed: None RPM
2024-09-23 23:39:29,882:INFO:Timestamp: 2024-09-23 23:39:29, CPU Usage: 57.4%, RAM Usage: 83.2%, Disk Usage: 37.7%, CPU Temperature: 57.0 °C, Fan Speed: None RPM
2024-09-23 23:39:30,941:INFO:Timestamp: 2024-09-23 23:39:30, CPU Usage: 57.7%, RAM Usage: 83.2%, Disk Usage: 37.7%, CPU Temperature: 56.0 °C, Fan Speed: None RPM
2024-09-23 23:39:32,009:INFO:Timestamp: 2024-09-23 23:39:32, CPU Usage: 26.2%, RAM Usage: 82.6%, Disk Usage: 37.7%, CPU Temperature: 55.0 °C, Fan Speed: None RPM
2024-09-23 23:39:33,088:INFO:Timestamp: 2024-09-23 23:39:33, CPU Usage: 27.0%, RAM Usage: 83.2%, Disk Usage: 37.7%, CPU Temperature: 55.0 °C, Fan Speed: None RPM
2024-09-23 23:39:34,147:INFO:Timestamp: 2024-09-23 23:39:34, CPU Usage: 24.5%, RAM Usage: 82.9%, Disk Usage: 37.7%, CPU Temperature: 56.0 °C, Fan Speed: None RPM
2024-09-23 23:39:35,206:INFO:Timestamp: 2024-09-23 23:39:35, CPU Usage: 24.7%, RAM Usage: 82.7%, Disk Usage: 37.7%, CPU Temperature: 55.0 °C, Fan Speed: None RPM
2024-09-23 23:39:36,275:INFO:Timestamp: 2024-09-23 23:39:36, CPU Usage: 29.0%, RAM Usage: 82.3%, Disk Usage: 37.7%, CPU Temperature: 55.0 °C, Fan Speed: None RPM
2024-09-23 23:39:37,335:INFO:Timestamp: 2024-09-23 23:39:37, CPU Usage: 27.4%, RAM Usage: 82.1%, Disk Usage: 37.7%, CPU Temperature: 55.0 °C, Fan Speed: None RPM
2024-09-23 23:39:38,391:INFO:Timestamp: 2024-09-23 23:39:38, CPU Usage: 28.0%, RAM Usage: 82.5%, Disk Usage: 37.7%, CPU Temperature: 55.0 °C, Fan Speed: None RPM
2024-09-23 23:39:39,449:INFO:Timestamp: 2024-09-23 23:39:39, CPU Usage: 33.0%, RAM Usage: 83.0%, Disk Usage: 37.7%, CPU Temperature: 56.0 °C, Fan Speed: None RPM
2024-09-23 23:39:40,497:INFO:Timestamp: 2024-09-23 23:39:40, CPU Usage: 46.0%, RAM Usage: 83.6%, Disk Usage: 37.7%, CPU Temperature: 54.0 °C, Fan Speed: None RPM
2024-09-23 23:39:41,524:INFO:Timestamp: 2024-09-23 23:39:41, CPU Usage: 36.1%, RAM Usage: 83.7%, Disk Usage: 37.7%, CPU Temperature: 54.0 °C, Fan Speed: None RPM
2024-09-23 23:39:42,590:INFO:Timestamp: 2024-09-23 23:39:42, CPU Usage: 54.6%, RAM Usage: 84.3%, Disk Usage: 37.7%, CPU Temperature: 55.0 °C, Fan Speed: None RPM
2024-09-23 23:39:43,659:INFO:Timestamp: 2024-09-23 23:39:43, CPU Usage: 40.4%, RAM Usage: 83.6%, Disk Usage: 37.7%, CPU Temperature: 55.0 °C, Fan Speed: None RPM
2024-09-23 23:39:44,745:INFO:Timestamp: 2024-09-23 23:39:44, CPU Usage: 77.8%, RAM Usage: 84.7%, Disk Usage: 37.7%, CPU Temperature: 56.0 °C, Fan Speed: None RPM
2024-09-23 23:39:45,812:INFO:Timestamp: 2024-09-23 23:39:45, CPU Usage: 83.0%, RAM Usage: 84.5%, Disk Usage: 37.7%, CPU Temperature: 56.0 °C, Fan Speed: None RPM
2024-09-23 23:39:46,873:INFO:Timestamp: 2024-09-23 23:39:46, CPU Usage: 59.0%, RAM Usage: 84.4%, Disk Usage: 37.7%, CPU Temperature: 55.0 °C, Fan Speed: None RPM
2024-09-23 23:39:47,958:INFO:Timestamp: 2024-09-23 23:39:47, CPU Usage: 39.4%, RAM Usage: 83.8%, Disk Usage: 37.7%, CPU Temperature: 55.0 °C, Fan Speed: None RPM
2024-09-23 23:39:48,980:INFO:Timestamp: 2024-09-23 23:39:48, CPU Usage: 32.7%, RAM Usage: 83.1%, Disk Usage: 37.7%, CPU Temperature: 55.0 °C, Fan Speed: None RPM
2024-09-23 23:39:50,042:INFO:Timestamp: 2024-09-23 23:39:50, CPU Usage: 42.9%, RAM Usage: 83.7%, Disk Usage: 37.7%, CPU Temperature: 55.0 °C, Fan Speed: None RPM
2024-09-23 23:39:51,103:INFO:Timestamp: 2024-09-23 23:39:51, CPU Usage: 37.5%, RAM Usage: 83.6%, Disk Usage: 37.7%, CPU Temperature: 55.0 °C, Fan Speed: None RPM
2024-09-23 23:39:52,184:INFO:Timestamp: 2024-09-23 23:39:52, CPU Usage: 54.3%, RAM Usage: 83.8%, Disk Usage: 37.7%, CPU Temperature: 55.0 °C, Fan Speed: None RPM
2024-09-23 23:39:53,243:INFO:Timestamp: 2024-09-23 23:39:53, CPU Usage: 36.4%, RAM Usage: 83.9%, Disk Usage: 37.7%, CPU Temperature: 55.0 °C, Fan Speed: None RPM
2024-09-23 23:39:54,315:INFO:Timestamp: 2024-09-23 23:39:54, CPU Usage: 38.5%, RAM Usage: 84.0%, Disk Usage: 37.7%, CPU Temperature: 55.0 °C, Fan Speed: None RPM
2024-09-23 23:39:55,380:INFO:Timestamp: 2024-09-23 23:39:55, CPU Usage: 37.8%, RAM Usage: 84.1%, Disk Usage: 37.7%, CPU Temperature: 54.0 °C, Fan Speed: None RPM
2024-09-23 23:39:56,450:INFO:Timestamp: 2024-09-23 23:39:56, CPU Usage: 37.5%, RAM Usage: 83.3%, Disk Usage: 37.7%, CPU Temperature: 56.0 °C, Fan Speed: None RPM
2024-09-23 23:39:57,512:INFO:Timestamp: 2024-09-23 23:39:57, CPU Usage: 36.2%, RAM Usage: 83.6%, Disk Usage: 37.7%, CPU Temperature: 55.0 °C, Fan Speed: None RPM
2024-09-23 23:39:58,574:INFO:Timestamp: 2024-09-23 23:39:58, CPU Usage: 33.1%, RAM Usage: 83.2%, Disk Usage: 37.7%, CPU Temperature: 55.0 °C, Fan Speed: None RPM
2024-09-23 23:39:59,650:INFO:Timestamp: 2024-09-23 23:39:59, CPU Usage: 75.5%, RAM Usage: 83.2%, Disk Usage: 37.7%, CPU Temperature: 55.0 °C, Fan Speed: None RPM
2024-09-23 23:40:00,761:INFO:Timestamp: 2024-09-23 23:40:00, CPU Usage: 85.1%, RAM Usage: 84.4%, Disk Usage: 37.7%, CPU Temperature: 54.0 °C, Fan Speed: None RPM
2024-09-23 23:40:01,858:INFO:Timestamp: 2024-09-23 23:40:01, CPU Usage: 93.1%, RAM Usage: 84.7%, Disk Usage: 37.7%, CPU Temperature: 54.0 °C, Fan Speed: None RPM
2024-09-23 23:40:11,571:INFO:Timestamp: 2024-09-23 23:40:11, CPU Usage: 55.7%, RAM Usage: 82.8%, Disk Usage: 37.7%, CPU Temperature: 53.0 °C, Fan Speed: None RPM
2024-09-23 23:40:12,657:INFO:Timestamp: 2024-09-23 23:40:12, CPU Usage: 71.4%, RAM Usage: 83.2%, Disk Usage: 37.7%, CPU Temperature: 53.0 °C, Fan Speed: None RPM
2024-09-23 23:40:13,701:INFO:Timestamp: 2024-09-23 23:40:13, CPU Usage: 81.7%, RAM Usage: 83.2%, Disk Usage: 37.7%, CPU Temperature: 54.0 °C, Fan Speed: None RPM
2024-09-23 23:40:14,739:INFO:Timestamp: 2024-09-23 23:40:14, CPU Usage: 87.1%, RAM Usage: 83.8%, Disk Usage: 37.7%, CPU Temperature: 53.0 °C, Fan Speed: None RPM
2024-09-23 23:40:15,825:INFO:Timestamp: 2024-09-23 23:40:15, CPU Usage: 89.5%, RAM Usage: 84.1%, Disk Usage: 37.7%, CPU Temperature: 53.0 °C, Fan Speed: None RPM
2024-09-23 23:40:16,912:INFO:Timestamp: 2024-09-23 23:40:16, CPU Usage: 63.5%, RAM Usage: 82.7%, Disk Usage: 37.7%, CPU Temperature: 53.0 °C, Fan Speed: None RPM
2024-09-23 23:40:17,994:INFO:Timestamp: 2024-09-23 23:40:17, CPU Usage: 44.1%, RAM Usage: 82.8%, Disk Usage: 37.7%, CPU Temperature: 53.0 °C, Fan Speed: None RPM
2024-09-23 23:40:19,088:INFO:Timestamp: 2024-09-23 23:40:19, CPU Usage: 42.0%, RAM Usage: 82.5%, Disk Usage: 37.7%, CPU Temperature: 52.0 °C, Fan Speed: None RPM
2024-09-23 23:40:20,236:INFO:Timestamp: 2024-09-23 23:40:20, CPU Usage: 18.9%, RAM Usage: 82.2%, Disk Usage: 37.7%, CPU Temperature: 52.0 °C, Fan Speed: None RPM
2024-09-23 23:40:21,305:INFO:Timestamp: 2024-09-23 23:40:21, CPU Usage: 71.9%, RAM Usage: 81.9%, Disk Usage: 37.7%, CPU Temperature: 53.0 °C, Fan Speed: None RPM
